videoID,qa_count,types,youtube_id,clip_index,youtube_url,timestamp,caption,clarity_score,aesthetic_score,motion_score,has_metadata
09uunlN6iVo_26,6,"abs_dir_pred,abs_ori,abs_spd,abs_spd_comp,non_temp,rel_spd",09uunlN6iVo,26,https://www.youtube.com/watch?v=09uunlN6iVo,"['0:04:45.533', '0:05:10.533']","A person is unpacking a box filled with various cosmetic products. The box contains a variety of makeup items, including nail polish, skincare products, and other cosmetics. The person carefully removes each item from the box, showcasing the different products and their packaging. the unpacking process, highlighting the different textures and colors of the products. The main subjects are the cosmetic products and the person's hands. The cosmetics include nail polish, skincare products, and other makeup items. The person's hands are holding and removing the items from the box. The nail polish is a bright red, and the skincare products are in various sizes and colors. The hands are positioned around the box, interacting with the items inside. The background is a simple indoor setting with a neutral color palette. The box is placed on a flat surface, possibly a table or countertop. The lighting is bright and natural, suggesting daytime. There are no other significant objects or distractions in the background. The camera is stationary, providing a close-up view of the box and the person's hands. The focus is on the unpacking process, with no significant camera movement.",0.5545304119586945,3.856925,13.389532089233398,True
0A50evInRzY_24,6,"abs_spd_comp,non_temp,rel_dir,rel_dir_pred,rel_ori,rel_spd",0A50evInRzY,24,https://www.youtube.com/watch?v=0A50evInRzY,"['0:04:01.933', '0:04:56.766']","a vibrant underwater scene featuring a variety of colorful fish swimming gracefully in a well-decorated aquarium. The fish, including a prominent orange and black fish with long, flowing fins, move elegantly through the water, interacting with the lush green plants and other aquatic elements. The lighting highlights the vivid colors and intricate details of the fish and plants, creating a mesmerizing and dynamic underwater environment. The main subjects are the fish, particularly an orange and black fish with long, flowing fins, which is prominently featured. Other fish, including a striped fish and a smaller, orange fish, are also present. The fish are swimming in various directions, often interacting with each other and the plants. The orange and black fish is seen swimming in the foreground, while the striped fish and the smaller orange fish move around in the background. The fish exhibit smooth, fluid movements, swimming in various directions with moderate speed. The orange and black fish moves gracefully through the water, while the striped fish and the smaller orange fish navigate around the plants. The background remains static, with the plants swaying slightly due to the water currents. The overall movement is calm and rhythmic, creating a serene underwater atmosphere. The background consists of a dark, enclosed aquarium environment with a green, artificial plant setup. The plants are lush and green, providing a naturalistic backdrop for the fish. The substrate is dark, likely gravel, which contrasts with the vibrant colors of the fish and plants. The lighting is bright, highlighting the details of the fish and plants, and creating a lively and dynamic scene. The camera remains mostly stationary, focusing on the fish and plants within the aquarium. The view is a close-up, capturing the intricate details of the fish and plants, with a slight depth of field to keep the background slightly blurred.",0.7111948430538177,4.384,9.162349700927734,True
0A50evInRzY_31,3,"abs_ori,non_temp",0A50evInRzY,31,https://www.youtube.com/watch?v=0A50evInRzY,"['0:06:48.466', '0:07:22.966']","a vibrant underwater scene featuring a variety of colorful fish swimming gracefully in an aquarium. The fish, with their long, flowing fins and distinctive patterns, move elegantly through the water, creating a mesmerizing display of natural beauty. The aquarium is well-lit, highlighting the vivid colors and intricate details of the fish, while the background remains dark, emphasizing the fish as the focal point. The main subjects are the fish, which vary in size, color, and pattern. The fish have long, flowing fins and are seen swimming in different directions. One fish, prominently featured, has a bright orange body with black and white patterns. Other fish include a dark-colored fish with a distinctive pattern and a smaller fish with a mix of blue and white colors. The fish are positioned throughout the aquarium, with some swimming close to the camera and others further away, creating a dynamic and engaging visual experience. The fish exhibit smooth, fluid movements, swimming in various directions with moderate speed. The larger fish move with a more pronounced grace, while the smaller fish dart quickly and agilely. The background remains static, with only the fish and their movements creating a sense of motion. The fish occasionally interact with each other, creating a lively and dynamic scene. The camera remains mostly stationary, focusing on the fish with a slight zoom to capture the details. The view is a close-up, providing an intimate look at the fish and their movements.",0.4877258390188217,4.031375,31.9105167388916,True
0A50evInRzY_33,3,"abs_ori,non_temp",0A50evInRzY,33,https://www.youtube.com/watch?v=0A50evInRzY,"['0:07:31.466', '0:07:55.233']","a vibrant underwater scene featuring a group of colorful fish swimming gracefully in a tank. The fish, with their long, flowing fins and vivid patterns, move elegantly through the water, creating a mesmerizing display of aquatic life. The tank is well-lit, highlighting the intricate details of the fish and the lush green plants that decorate the background. The main subjects are the fish, which are characterized by their long, flowing fins and vivid patterns. The fish vary in color, with some displaying orange, black, and white hues, while others have more subdued tones. They are seen swimming in different directions, sometimes interacting with each other. The fish are positioned throughout the tank, with some closer to the camera and others further away, creating a dynamic and engaging visual. The fish exhibit smooth, fluid movements, swimming in various directions with moderate speed. Their fins and tails move gracefully, creating ripples in the water. The background remains static, with the plants and decorations providing a stable backdrop to the dynamic movements of the fish. The overall movement is gentle and rhythmic, capturing the natural grace of the aquatic creatures. The camera is stationary, providing a stable view of the tank and the fish. The perspective is slightly above the water level, capturing the full range of the fish's movements and the detailed background.",0.5408234894275665,4.181725,60.8347053527832,True
0AEEdAvk5YQ_2,6,"non_temp,rel_dir_pred,rel_dis,rel_ori,rel_spd",0AEEdAvk5YQ,2,https://www.youtube.com/watch?v=0AEEdAvk5YQ,"['0:01:27.200', '0:01:50.866']","a polo match in progress, showcasing a team of horses pulling a traditional red and black carriage with a driver. The horses are harnessed and galloping in a straight line, pulling the carriage with precision and speed. The scene is set in an outdoor arena with a crowd of spectators watching from the stands, and the background includes a white fence and a large white tent. The horses are well-groomed and appear to be trained for the sport, displaying strength and agility as they pull the carriage. The background features an outdoor polo arena with a white fence and a large white tent. The crowd of spectators is seated in the stands, watching the match. The arena is surrounded by green grass, and there are trees visible in the distance, suggesting a well-maintained and spacious venue. The weather appears to be clear and sunny, indicating a pleasant day for outdoor events. The main subjects are the horses and the carriage they are pulling. The horses are brown and white, harnessed in pairs, and they are galloping in a straight line. The carriage is red and black, with a driver seated inside. The horses are positioned in a line, with the lead horse slightly ahead of the others. The driver is wearing a red jacket and a top hat, guiding the horses with a reins. The horses are moving at a fast pace, pulling the carriage smoothly and efficiently. The camera is stationary, capturing a wide-angle view of the scene. The perspective is from the side of the arena, providing a clear view of the horses, carriage, and the spectators in the stands.",0.8776792138814926,4.5117,45.8731689453125,True
0AQYU1INLCA_2,6,"abs_spd,non_temp,rel_dir,rel_dir_pred,rel_dis,rel_ori",0AQYU1INLCA,2,https://www.youtube.com/watch?v=0AQYU1INLCA,"['0:00:36.416', '0:01:07.958']","A person is seated at a wooden table in a restaurant, enjoying a meal. The individual is wearing a black t-shirt and glasses, and they are engaged in various actions such as eating, drinking, and gesturing with their hands. The table is set with a plate of food, a glass of water, a glass of red juice, a bowl of salad, and a napkin. The background features wooden chairs and tables, creating a cozy and warm atmosphere. The main subject is a person wearing a black t-shirt and glasses. They are seated at a wooden table, holding a sandwich in their left hand and using their right hand to eat or gesture. The person's movements include picking up food, drinking from a glass, and using hand gestures. The plate of food, glass of water, glass of red juice, bowl of salad, and napkin are all placed on the table in front of the person. The background consists of a restaurant setting with wooden chairs and tables. The tables are arranged in rows, and the chairs are mostly empty, suggesting a quiet or less busy time. The lighting is warm and inviting, contributing to the cozy atmosphere of the restaurant. The camera is stationary, providing a stable and clear view of the scene from a slightly elevated angle, capturing the entire table and the person's actions.",0.883463442325592,4.370075,8.134069442749023,True
0AgcZmxpAtY_14,6,"abs_dis,non_temp,rel_dir_pred,rel_dis,rel_spd",0AgcZmxpAtY,14,https://www.youtube.com/watch?v=0AgcZmxpAtY,"['0:04:19.875', '0:04:46.791']","a cartoon-style scene where a young boy operates a forklift to load a large wooden crate onto the back of a blue pickup truck. The boy, wearing an orange hard hat and blue overalls, maneuvers the forklift with precision. The truck is parked on a paved area with a building in the background, and the scene transitions to show the truck driving away with the crate securely fastened to its bed. The background features a cartoon-style urban setting with a building that has large wooden doors and a sign advertising car parts. The ground is paved, and there are various objects like a yellow and black striped barrier, a blue car, and a large wooden crate. The scene is set during the daytime with a clear sky and a few scattered clouds. The main subjects are a young boy, a forklift, a blue pickup truck, and a large wooden crate. The boy is positioned on the forklift, wearing an orange hard hat and blue overalls, and is operating the forklift to load the crate onto the truck. The truck is blue and parked initially, and then it drives away with the crate securely fastened to its bed. The crate is large, wooden, and has arrows indicating its orientation. The camera is static, providing a wide view of the scene, capturing the entire action from a fixed angle.",0.9920141100883484,4.842275,8.759193420410156,True
0Akm2zYDOzY_22,6,"abs_dis,abs_ori,abs_spd_comp,non_temp,rel_dir_pred",0Akm2zYDOzY,22,https://www.youtube.com/watch?v=0Akm2zYDOzY,"['0:02:56.909', '0:03:18.898']","a dynamic soccer match in progress, showcasing various moments of play including ball movement, player actions, and goal-scoring.The players are dressed in athletic gear, with some wearing jerseys in blue and white, while others are in red and white. The players exhibit a range of movements, from running and dribbling to shooting and defending. The goalkeeper is seen in motion, diving and reaching out to block shots. The players' body language suggests a competitive and intense atmosphere.The setting is a well-maintained soccer field with vibrant green grass, marked with white lines for the field and goal areas. The stadium is filled with spectators, indicated by the presence of a crowd in the background, although the specific details of the crowd are not visible. The environment is indicative of a professional soccer match, with clear weather conditions and no visible signs of rain or adverse weather.",0.923803299665451,4.503675,35.030303955078125,True
0Amn8uKIEAg_20,6,"non_temp,rel_dir,rel_dir_pred,rel_dis,rel_spd",0Amn8uKIEAg,20,https://www.youtube.com/watch?v=0Amn8uKIEAg,"['0:03:54.033', '0:04:28.601']","A young woman is seen interacting with various objects in a room. She is dressed in a striped shirt and has her hair tied back in a ponytail. Throughout the video, she holds and examines a computer mouse, a smartphone, and a tablet, displaying a range of emotions from curiosity to frustration. The setting appears to be a casual indoor environment, possibly a bedroom or a living room, with neutral-colored walls and minimal decor. The main subject is a young woman with light brown hair tied back in a ponytail. She wears a striped shirt and a gold watch on her left wrist. She holds and manipulates a computer mouse, a smartphone, and a tablet. Her expressions change from curiosity to frustration as she interacts with the objects. The objects are positioned in front of her, and she moves them around, examining them closely. The camera is stationary, providing a medium close-up view of the woman, capturing her upper body and the objects she interacts with.",0.9876025766134262,4.3386,5.9973320960998535,True
0AuysepSFss_9,5,"abs_ori,non_temp,rel_dis,rel_ori,rel_spd_comp",0AuysepSFss,9,https://www.youtube.com/watch?v=0AuysepSFss,"['0:04:23.663', '0:05:06.239']","a fast-paced ice hockey game with a focus on a player named Pervish. The game is set in a large, well-lit arena with a clear view of the ice surface and the surrounding advertisements. The player, wearing a green jersey with the number 19, is seen maneuvering around the ice, attempting to score a goal. The opposing team, dressed in white jerseys, is actively defending and attempting to block the player's advances. The game is intense, with players moving swiftly and strategically, showcasing the dynamic nature of ice hockey. The main subject is a player named Pervish, identifiable by the number 19 on his jersey. He is wearing a green jersey and is actively engaged in the game, skating across the ice and attempting to score. The opposing team, dressed in white jerseys, is positioned around the ice, attempting to block Pervish's advances. The players are in various positions, some skating forward, others defending, and a goalie positioned in front of the net. The camera is stationary, providing a wide-angle view of the ice rink and the ongoing game. The perspective is from the side, capturing the entirety of the rink and the players' movements.",0.9578600972890854,4.6484000000000005,53.45354080200195,True
